Paper,Author,a,do,is,or,this,all,down,it,our,to,also,even,its,shall,up,an,every,may,should,upon,and,for,more,so,was,any,from,must,some,were,are,had,my,such,what,as,has,no,than,when,at,have,not,that,which,be,her,now,the,who,been,his,of,their,will,but,if,on,then,with,by,in,one,there,would,can,into,only,things,your
49,DIS,0.0199757869249395,0.00181598062953995,0.0108958837772397,0.00605326876513317,0.00302663438256659,0.0036319612590799,0,0.0157384987893462,0.00121065375302663,0.0351089588377724,0.000605326876513317,0.000605326876513317,0.00484261501210654,0.00121065375302663,0,0.00665859564164649,0.00302663438256659,0.00242130750605327,0.00121065375302663,0,0.0254237288135593,0.00665859564164649,0.00181598062953995,0.00242130750605327,0.000605326876513317,0.00181598062953995,0.00302663438256659,0.00181598062953995,0.00121065375302663,0.00121065375302663,0.00907990314769976,0.00242130750605327,0,0.00181598062953995,0,0.00907990314769976,0.00121065375302663,0.00242130750605327,0.000605326876513317,0.00121065375302663,0.00121065375302663,0.00302663438256659,0.00786924939467312,0.0127118644067797,0.0121065375302663,0.0284503631961259,0,0,0.10774818401937,0.00302663438256659,0.00181598062953995,0.00181598062953995,0.061138014527845,0.00847457627118644,0.000605326876513317,0.00484261501210654,0.00181598062953995,0.00968523002421308,0,0.00665859564164649,0.00907990314769976,0.0205811138014528,0.00242130750605327,0.00121065375302663,0.013317191283293,0.00242130750605327,0.000605326876513317,0.00242130750605327,0.000605326876513317,0
50,DIS,0.0126353790613718,0.000902527075812274,0.00541516245487365,0.0072202166064982,0.00631768953068592,0.00451263537906137,0,0.0144404332129964,0,0.0252707581227437,0.000902527075812274,0.00180505415162455,0.00270758122743682,0,0,0.00270758122743682,0.00180505415162455,0.0036101083032491,0.000902527075812274,0.000902527075812274,0.0297833935018051,0.00541516245487365,0,0.000902527075812274,0.0036101083032491,0.00451263537906137,0.0072202166064982,0.000902527075812274,0.00451263537906137,0.000902527075812274,0.0036101083032491,0.00812274368231047,0,0.000902527075812274,0,0.00992779783393502,0.000902527075812274,0,0,0.00180505415162455,0.00812274368231047,0.0108303249097473,0.00902527075812274,0.0108303249097473,0.00812274368231047,0.0279783393501805,0,0,0.0911552346570397,0.00270758122743682,0.0117328519855596,0,0.0541516245487365,0.0117328519855596,0.00631768953068592,0.000902527075812274,0.0036101083032491,0.00992779783393502,0,0.00451263537906137,0.00992779783393502,0.0252707581227437,0.0036101083032491,0,0.00992779783393502,0,0.00180505415162455,0,0,0
51,DIS,0.0239583333333333,0,0.0104166666666667,0.00364583333333333,0.00677083333333333,0.00625,0.000520833333333333,0.0166666666666667,0,0.0260416666666667,0.000520833333333333,0.00104166666666667,0.00208333333333333,0.000520833333333333,0,0.00260416666666667,0.0015625,0.00885416666666667,0.0046875,0,0.0208333333333333,0.00677083333333333,0.00260416666666667,0.00260416666666667,0.000520833333333333,0.000520833333333333,0.00364583333333333,0.00572916666666667,0.003125,0.00208333333333333,0.0046875,0.000520833333333333,0,0.003125,0.00104166666666667,0.0145833333333333,0.00104166666666667,0.00208333333333333,0.0015625,0,0.0015625,0.0015625,0.0046875,0.0130208333333333,0.00729166666666667,0.0328125,0,0,0.105208333333333,0.000520833333333333,0.00104166666666667,0,0.0588541666666667,0.00364583333333333,0.0119791666666667,0.0046875,0.00364583333333333,0.0109375,0.00104166666666667,0.003125,0.0119791666666667,0.0260416666666667,0.00208333333333333,0.00208333333333333,0.0046875,0.0015625,0.00260416666666667,0.0015625,0,0
52,DIS,0.0189189189189189,0,0.0102702702702703,0.00378378378378378,0.00810810810810811,0.00162162162162162,0,0.0172972972972973,0.00108108108108108,0.0389189189189189,0.00108108108108108,0.00162162162162162,0.00324324324324324,0.00108108108108108,0,0.00162162162162162,0.0027027027027027,0.00378378378378378,0.00216216216216216,0,0.02,0.00702702702702703,0.00378378378378378,0.0027027027027027,0.00594594594594595,0.00378378378378378,0.00648648648648649,0.00486486486486486,0.00162162162162162,0.00540540540540541,0.00432432432432432,0.00108108108108108,0,0.000540540540540541,0.00108108108108108,0.00864864864864865,0.00162162162162162,0.00216216216216216,0,0.00162162162162162,0.00378378378378378,0.0102702702702703,0.00594594594594595,0.0162162162162162,0.0113513513513514,0.0248648648648649,0,0,0.100540540540541,0,0.00864864864864865,0.00162162162162162,0.0545945945945946,0.00486486486486486,0.00540540540540541,0.00324324324324324,0.0027027027027027,0.0102702702702703,0.000540540540540541,0.00594594594594595,0.0118918918918919,0.0178378378378378,0.00216216216216216,0,0.00432432432432432,0.00378378378378378,0.000540540540540541,0.00324324324324324,0,0
53,DIS,0.0221198156682028,0,0.0129032258064516,0.00552995391705069,0.00691244239631336,0.00414746543778802,0,0.00829493087557604,0.00184331797235023,0.0336405529953917,0.00184331797235023,0.00184331797235023,0.000921658986175115,0.000460829493087558,0,0.00276497695852535,0.00184331797235023,0.0032258064516129,0,0,0.0285714285714286,0.00967741935483871,0.00460829493087558,0.00184331797235023,0.00184331797235023,0.00276497695852535,0.00506912442396313,0.000921658986175115,0.00552995391705069,0.00184331797235023,0.00875576036866359,0,0,0.00184331797235023,0.00184331797235023,0.0101382488479263,0.00368663594470046,0.00460829493087558,0.0032258064516129,0.000460829493087558,0.000921658986175115,0.0032258064516129,0.00875576036866359,0.0110599078341014,0.0105990783410138,0.0235023041474654,0,0,0.0889400921658986,0.00184331797235023,0.0032258064516129,0.00138248847926267,0.0589861751152074,0.00184331797235023,0.0115207373271889,0.00506912442396313,0.0032258064516129,0.00368663594470046,0.000460829493087558,0.00506912442396313,0.0142857142857143,0.0207373271889401,0.0032258064516129,0.000921658986175115,0.00276497695852535,0.00599078341013825,0.000921658986175115,0.00184331797235023,0,0
54,DIS,0.0174650698602794,0,0.0174650698602794,0.00449101796407186,0.0104790419161677,0.00499001996007984,0.000499001996007984,0.0134730538922156,0.00199600798403194,0.030439121756487,0.000499001996007984,0.000499001996007984,0.000998003992015968,0.000998003992015968,0,0.00449101796407186,0.000499001996007984,0.00499001996007984,0.00199600798403194,0.000998003992015968,0.0189620758483034,0.00499001996007984,0.0029940119760479,0.000499001996007984,0.000499001996007984,0.00349301397205589,0.00648702594810379,0.000998003992015968,0.00349301397205589,0.0029940119760479,0.00748502994011976,0.00149700598802395,0,0.00149700598802395,0.000998003992015968,0.0179640718562874,0.000998003992015968,0.00399201596806387,0.00199600798403194,0.00249500998003992,0.000998003992015968,0.00798403193612774,0.00898203592814371,0.0139720558882236,0.0124750499001996,0.0199600798403194,0,0,0.101796407185629,0.0029940119760479,0.00199600798403194,0.00449101796407186,0.0583832335329341,0.00598802395209581,0.00748502994011976,0.00399201596806387,0.00249500998003992,0.0094810379241517,0.000499001996007984,0.00598802395209581,0.0129740518962076,0.032435129740519,0.00349301397205589,0.000499001996007984,0.0029940119760479,0,0.00249500998003992,0.00149700598802395,0,0
55,DIS,0.0234948604992658,0.000978952520802741,0.0122369065100343,0.00978952520802741,0.00587371512481645,0.00195790504160548,0,0.0083210964268233,0.00342633382280959,0.0381791483113069,0.000489476260401371,0.000489476260401371,0,0.000489476260401371,0.000489476260401371,0.00195790504160548,0.00587371512481645,0.00538423886441508,0.000489476260401371,0,0.0234948604992658,0.0083210964268233,0.00538423886441508,0.00342633382280959,0.000978952520802741,0.00391581008321096,0.00587371512481645,0.00293685756240822,0.000489476260401371,0.00293685756240822,0.00636319138521782,0.00146842878120411,0.000489476260401371,0.000978952520802741,0.00146842878120411,0.00587371512481645,0.00244738130200685,0.00195790504160548,0.00734214390602056,0.000489476260401371,0.0083210964268233,0.00293685756240822,0.00685266764561919,0.0156632403328439,0.0141948115516397,0.0249632892804699,0.000489476260401371,0.000978952520802741,0.0890846793930494,0.00146842878120411,0.00293685756240822,0,0.0597161037689672,0.00783162016642193,0.00978952520802741,0.00244738130200685,0.00244738130200685,0.00440528634361234,0.000978952520802741,0.00538423886441508,0.00685266764561919,0.0146842878120411,0.00440528634361234,0.00244738130200685,0.0048947626040137,0.00391581008321096,0,0.000489476260401371,0,0
56,DIS,0.0305927342256214,0.00191204588910134,0.00637348629700446,0.00191204588910134,0.0082855321861058,0.00573613766730402,0,0.0127469725940089,0,0.0248565965583174,0.000637348629700446,0.00127469725940089,0.00318674314850223,0,0,0.00191204588910134,0.00446144040790312,0.00637348629700446,0,0,0.0337794773741236,0.00446144040790312,0.00446144040790312,0.00191204588910134,0.00127469725940089,0.00318674314850223,0.00573613766730402,0.00127469725940089,0.00191204588910134,0.00127469725940089,0.00764818355640535,0.000637348629700446,0,0,0.00127469725940089,0.00637348629700446,0.00254939451880178,0.00127469725940089,0.00382409177820268,0,0.00318674314850223,0.00509878903760357,0.00701083492670491,0.011472275334608,0.0121096239643085,0.0229445506692161,0,0,0.0873167622689611,0.00127469725940089,0.00318674314850223,0.00127469725940089,0.07138304652645,0.00573613766730402,0.0184831102613129,0.00509878903760357,0,0.00701083492670491,0.000637348629700446,0.00956022944550669,0.00637348629700446,0.0197578075207138,0.00318674314850223,0.00191204588910134,0.00254939451880178,0.00254939451880178,0.00254939451880178,0.00318674314850223,0,0
57,DIS,0.0167269439421338,0,0.015370705244123,0.00994575045207957,0.00587703435804702,0.00316455696202532,0,0.011754068716094,0.000904159132007233,0.0334538878842676,0.000452079566003617,0,0.00135623869801085,0.00135623869801085,0,0.0027124773960217,0.00587703435804702,0.00180831826401447,0,0,0.0244122965641953,0.00858951175406872,0.00406871609403255,0.00316455696202532,0.00180831826401447,0.00226039783001808,0.00497287522603978,0.00180831826401447,0.00226039783001808,0.000904159132007233,0.011754068716094,0.000452079566003617,0,0.00135623869801085,0.00226039783001808,0.0108499095840868,0.00180831826401447,0.00180831826401447,0.00452079566003617,0.00135623869801085,0.0027124773960217,0.00497287522603978,0.00678119349005425,0.0140144665461121,0.0135623869801085,0.0194394213381555,0.00226039783001808,0.000452079566003617,0.0976491862567812,0.00361663652802893,0.00180831826401447,0.00180831826401447,0.0682640144665461,0.0103978300180832,0.0108499095840868,0.00361663652802893,0.0027124773960217,0.00858951175406872,0.000452079566003617,0.00135623869801085,0.0113019891500904,0.0180831826401447,0.00452079566003617,0.00180831826401447,0.0027124773960217,0.00316455696202532,0.000904159132007233,0.00135623869801085,0,0
58,DIS,0.0244135950215414,0.000478697941598851,0.00813786500718047,0.00526567735758736,0.00670177118238392,0.00670177118238392,0,0.0114887505983724,0,0.0292005744375299,0.000478697941598851,0.000957395883197702,0.00335088559119196,0.00143609382479655,0,0.00430828147438966,0.00382958353279081,0.00478697941598851,0.000957395883197702,0,0.022498803255146,0.00622307324078506,0.00622307324078506,0.000478697941598851,0.000478697941598851,0.00239348970799426,0.00478697941598851,0.00143609382479655,0.0019147917663954,0.000957395883197702,0.00335088559119196,0.000957395883197702,0.000478697941598851,0.0019147917663954,0,0.0100526567735759,0.00526567735758736,0.00239348970799426,0.00239348970799426,0.000957395883197702,0.00239348970799426,0.00861656294877932,0.00670177118238392,0.0157970320727621,0.012924844423169,0.0248922929631403,0,0.000478697941598851,0.101962661560555,0.00239348970799426,0.00670177118238392,0.000478697941598851,0.0560076591670656,0.00622307324078506,0.0177118238391575,0.00335088559119196,0.00287218764959311,0.00861656294877932,0,0.00622307324078506,0.0105313547151747,0.0277644806127334,0.00239348970799426,0.000957395883197702,0.00574437529918621,0.00239348970799426,0.000957395883197702,0.00239348970799426,0,0
59,AH,0.0256813417190776,0.000524109014675052,0.00890985324947589,0.00366876310272537,0.00943396226415094,0.00157232704402516,0,0.0172955974842767,0,0.0382599580712788,0.000524109014675052,0.000524109014675052,0.00786163522012579,0.0010482180293501,0,0.0125786163522013,0.00419287211740042,0.00890985324947589,0.000524109014675052,0.00157232704402516,0.0178197064989518,0.00681341719077568,0.00471698113207547,0.00209643605870021,0.000524109014675052,0.00576519916142558,0.00628930817610063,0.0010482180293501,0.00209643605870021,0.0010482180293501,0.00314465408805031,0.0010482180293501,0,0.00209643605870021,0,0.00838574423480084,0.00314465408805031,0.00419287211740042,0.00366876310272537,0.0010482180293501,0.00419287211740042,0.0115303983228512,0.00681341719077568,0.0151991614255765,0.00943396226415094,0.0230607966457023,0,0,0.0927672955974843,0.00262054507337526,0.00786163522012579,0,0.0587002096436059,0.00524109014675052,0.0110062893081761,0.00471698113207547,0.00314465408805031,0.00314465408805031,0,0.00524109014675052,0.00890985324947589,0.0324947589098532,0.00209643605870021,0.00366876310272537,0.00838574423480084,0.00314465408805031,0.00262054507337526,0.0010482180293501,0,0
60,AH,0.0236396074933095,0,0.0124888492417484,0.00847457627118644,0.00713648528099911,0.00446030330062444,0,0.0187332738626227,0,0.0388046387154326,0,0,0.00490633363068689,0.000892060660124889,0,0.00535236396074933,0.000892060660124889,0.00446030330062444,0.00223015165031222,0.00356824264049955,0.016057091882248,0.00579839429081177,0.00178412132024978,0.00267618198037467,0,0.00535236396074933,0.00535236396074933,0.00267618198037467,0.00133809099018733,0.000892060660124889,0.00535236396074933,0,0,0.00178412132024978,0.00267618198037467,0.00981266726137377,0.00133809099018733,0.00178412132024978,0.00312221231043711,0,0.004014272970562,0.00356824264049955,0.00579839429081177,0.0205173951828724,0.00713648528099911,0.0298840321141838,0,0.000446030330062444,0.0994647636039251,0.00312221231043711,0.000892060660124889,0,0.0646743978590544,0.00624442462087422,0.00936663693131133,0.004014272970562,0.00267618198037467,0.00267618198037467,0.000446030330062444,0.00312221231043711,0.00936663693131133,0.0352363960749331,0.00267618198037467,0.00356824264049955,0.0124888492417484,0.00178412132024978,0.00223015165031222,0.000446030330062444,0.000446030330062444,0
61,AH,0.0229658792650919,0.000656167979002625,0.00656167979002625,0.005249343832021,0.00918635170603675,0.00131233595800525,0,0.0164041994750656,0,0.0400262467191601,0.000656167979002625,0,0.00196850393700787,0.00131233595800525,0,0.00328083989501312,0.000656167979002625,0.00721784776902887,0.00459317585301837,0.00196850393700787,0.0164041994750656,0.0111548556430446,0.0026246719160105,0.00131233595800525,0.0026246719160105,0.00328083989501312,0.005249343832021,0.00131233595800525,0.00131233595800525,0,0.00590551181102362,0.00196850393700787,0.000656167979002625,0,0.00131233595800525,0.0118110236220472,0,0.00328083989501312,0.0078740157480315,0.00131233595800525,0.0078740157480315,0.0078740157480315,0.005249343832021,0.020997375328084,0.0078740157480315,0.0242782152230971,0,0.000656167979002625,0.0990813648293963,0.0026246719160105,0.00590551181102362,0.000656167979002625,0.0656167979002625,0.00328083989501312,0.00459317585301837,0.00196850393700787,0.00459317585301837,0.00393700787401575,0.000656167979002625,0.00459317585301837,0.00328083989501312,0.0308398950131234,0.00196850393700787,0.00328083989501312,0.0111548556430446,0.00393700787401575,0.00196850393700787,0.0026246719160105,0,0
62,DIS,0.0313807531380753,0,0.0154811715481172,0.00502092050209205,0.00711297071129707,0.00460251046025105,0,0.0129707112970711,0.00167364016736402,0.0334728033472803,0.000418410041841004,0.000418410041841004,0.00125523012552301,0,0,0.00543933054393305,0.00460251046025105,0.00711297071129707,0.000836820083682008,0,0.0288702928870293,0.00669456066945607,0.00543933054393305,0.00376569037656904,0,0.00251046025104603,0.00878661087866109,0.00460251046025105,0.00209205020920502,0,0.00627615062761506,0,0,0.00209205020920502,0.00292887029288703,0.00669456066945607,0.00125523012552301,0.00376569037656904,0.00292887029288703,0.000836820083682008,0.00209205020920502,0.00292887029288703,0.00711297071129707,0.0146443514644351,0.0133891213389121,0.0255230125523013,0.00167364016736402,0.000836820083682008,0.0803347280334728,0.00209205020920502,0.00167364016736402,0.00376569037656904,0.0606694560669456,0.00543933054393305,0.00711297071129707,0.00502092050209205,0.00209205020920502,0.00794979079497908,0.000836820083682008,0.00543933054393305,0.0117154811715481,0.0209205020920502,0.00251046025104603,0,0.00209205020920502,0.00376569037656904,0.00251046025104603,0.000836820083682008,0.000836820083682008,0
63,DIS,0.0190664036817883,0.000328731097961867,0.0118343195266272,0.00525969756738988,0.00558842866535174,0.00328731097961867,0,0.0131492439184747,0.000657462195923734,0.0289283366206443,0.000986193293885602,0.00131492439184747,0.00558842866535174,0.000328731097961867,0.000657462195923734,0.00591715976331361,0.0019723865877712,0.00591715976331361,0.000657462195923734,0,0.022353714661407,0.00854700854700855,0.00131492439184747,0.0019723865877712,0.0029585798816568,0.0029585798816568,0.00525969756738988,0.00394477317554241,0.00394477317554241,0.00164365548980934,0.00394477317554241,0.00230111768573307,0,0.00328731097961867,0.000986193293885602,0.00986193293885602,0.00164365548980934,0.0019723865877712,0.00262984878369494,0.000986193293885602,0.00394477317554241,0.00690335305719921,0.00854700854700855,0.0164365548980934,0.0118343195266272,0.019723865877712,0.000657462195923734,0.000328731097961867,0.0953320184089415,0.000986193293885602,0.00361604207758054,0,0.0578566732412886,0.00525969756738988,0.00624589086127548,0.00427350427350427,0.00262984878369494,0.00657462195923734,0.000657462195923734,0.00525969756738988,0.0167652859960552,0.022353714661407,0.0029585798816568,0.00262984878369494,0.00361604207758054,0.00460223537146614,0.0019723865877712,0.00361604207758054,0.000328731097961867,0
64,JJ,0.013828867761452,0.000864304235090752,0.00734658599827139,0.00605012964563526,0.00475367329299914,0.00345721694036301,0,0.0129645635263613,0.00388936905790838,0.0380293863439931,0.000864304235090752,0.000432152117545376,0,0.000864304235090752,0,0.00259291270527226,0.00129645635263613,0.00518582541054451,0.00605012964563526,0,0.0445116681071737,0.00605012964563526,0.0017286084701815,0.00518582541054451,0.000864304235090752,0.00345721694036301,0.00518582541054451,0.00259291270527226,0.00129645635263613,0,0.0108038029386344,0.00129645635263613,0,0.00561797752808989,0,0.0168539325842697,0.00216076058772688,0.0017286084701815,0.000864304235090752,0.00216076058772688,0.00216076058772688,0.00821089023336214,0.00864304235090752,0.0198789974070873,0.00605012964563526,0.0246326707000864,0,0.000432152117545376,0.0751944684528954,0.00777873811581677,0.0017286084701815,0.000432152117545376,0.0427830596369922,0.0090751944684529,0.0108038029386344,0.00518582541054451,0.00345721694036301,0.00605012964563526,0,0.00605012964563526,0.0129645635263613,0.0229040622299049,0.0017286084701815,0.00259291270527226,0.00302506482281763,0.00345721694036301,0.000432152117545376,0.00432152117545376,0.000432152117545376,0
65,AH,0.0217498764211567,0,0.00840336134453781,0.00889767671774592,0.00889767671774592,0.00197726149283243,0.000494315373208107,0.0163124073158675,0,0.0420168067226891,0.000494315373208107,0,0.00197726149283243,0,0,0.00543746910528917,0.00148294611962432,0.00346020761245675,0.00148294611962432,0.00494315373208107,0.0182896688086999,0.00790904597132971,0.00346020761245675,0.00247157686604053,0.000988630746416213,0.00148294611962432,0.00593178447849728,0.000988630746416213,0.00197726149283243,0.000494315373208107,0.00395452298566485,0.00148294611962432,0,0.00197726149283243,0.000988630746416213,0.00889767671774592,0.000494315373208107,0.00148294611962432,0.00247157686604053,0.000494315373208107,0.00296589223924864,0.00840336134453781,0.00889767671774592,0.0118635689569946,0.0118635689569946,0.0321304992585269,0,0,0.108749382105783,0.00593178447849728,0.00593178447849728,0.00593178447849728,0.064755313890262,0.00247157686604053,0.0143351458230351,0.00247157686604053,0.00148294611962432,0.00247157686604053,0,0.00593178447849728,0.00790904597132971,0.0252100840336134,0.00296589223924864,0.00247157686604053,0.0123578843302027,0.00247157686604053,0.00148294611962432,0.000494315373208107,0,0
66,AH,0.0215343203230148,0.000448631673396142,0.0121130551816958,0.0053835800807537,0.00942126514131898,0.00358905338716913,0,0.015702108568865,0.000897263346792284,0.0376850605652759,0.000448631673396142,0.00134589502018843,0.00179452669358457,0.000448631673396142,0,0.0053835800807537,0.00134589502018843,0.00358905338716913,0.00224315836698071,0.00493494840735756,0.0183938986092418,0.00672947510094213,0.0053835800807537,0.00314042171377299,0.000897263346792284,0.00314042171377299,0.00493494840735756,0.00224315836698071,0.000897263346792284,0.00134589502018843,0.00179452669358457,0.000897263346792284,0.000448631673396142,0.00269179004037685,0.00179452669358457,0.00897263346792283,0.00493494840735756,0.00224315836698071,0.00314042171377299,0.000448631673396142,0.000448631673396142,0.00583221175414984,0.00986989681471512,0.015702108568865,0.00672947510094213,0.0174966352624495,0,0,0.110363391655451,0.00358905338716913,0.00448631673396142,0,0.0735755944369672,0.00628084342754599,0.0103185284881113,0.00314042171377299,0.00717810677433827,0.00314042171377299,0.000448631673396142,0.0103185284881113,0.00583221175414984,0.0305069537909376,0.00179452669358457,0.00224315836698071,0.00448631673396142,0.00134589502018843,0.000897263346792284,0.00134589502018843,0,0
67,AH,0.0145896656534954,0,0.0109422492401216,0.00303951367781155,0.00729483282674772,0.00243161094224924,0,0.0121580547112462,0.00060790273556231,0.051063829787234,0,0.00243161094224924,0.00182370820668693,0.00425531914893617,0.00060790273556231,0.00486322188449848,0,0.00182370820668693,0.00060790273556231,0.00364741641337386,0.0279635258358663,0.00668693009118541,0.00182370820668693,0.00425531914893617,0.00060790273556231,0.00182370820668693,0.00303951367781155,0.00182370820668693,0.00060790273556231,0,0.00425531914893617,0.00182370820668693,0,0.00121580547112462,0,0.00911854103343465,0.00729483282674772,0.00182370820668693,0.00303951367781155,0,0.00303951367781155,0.0127659574468085,0.00790273556231003,0.00972644376899696,0.0158054711246201,0.0109422492401216,0,0.00060790273556231,0.111246200607903,0.00364741641337386,0.0103343465045593,0.00303951367781155,0.0668693009118541,0.00303951367781155,0.00182370820668693,0.00303951367781155,0.00243161094224924,0.00182370820668693,0.00060790273556231,0.00729483282674772,0.00851063829787234,0.0218844984802432,0.00182370820668693,0.00182370820668693,0.00303951367781155,0.00182370820668693,0.00060790273556231,0.00303951367781155,0,0
68,AH,0.0199335548172757,0.000664451827242525,0.012624584717608,0.00398671096345515,0.00863787375415282,0.00598006644518272,0,0.0132890365448505,0.000664451827242525,0.0504983388704319,0.00132890365448505,0.000664451827242525,0.00199335548172757,0.0026578073089701,0,0.00598006644518272,0.00132890365448505,0.00332225913621262,0.00332225913621262,0.00132890365448505,0.0199335548172757,0.0106312292358804,0.00132890365448505,0.00398671096345515,0.00730897009966777,0.0053156146179402,0.00730897009966777,0.000664451827242525,0.000664451827242525,0.00132890365448505,0.0026578073089701,0,0,0.00199335548172757,0.000664451827242525,0.0112956810631229,0.00398671096345515,0.00199335548172757,0.00398671096345515,0.000664451827242525,0.00398671096345515,0.00930232558139535,0.00730897009966777,0.0132890365448505,0.00996677740863787,0.0239202657807309,0,0,0.0943521594684385,0.00863787375415282,0.00332225913621262,0.00398671096345515,0.0584717607973422,0.0079734219269103,0.00863787375415282,0.00598006644518272,0.0026578073089701,0.00199335548172757,0,0.0053156146179402,0.0079734219269103,0.026578073089701,0.00465116279069767,0.000664451827242525,0.00465116279069767,0.000664451827242525,0,0.00132890365448505,0,0
69,AH,0.0225618631732169,0.000727802037845706,0.0178311499272198,0.00473071324599709,0.0109170305676856,0.00509461426491994,0,0.00982532751091703,0.000363901018922853,0.0342066957787482,0.000727802037845706,0.00109170305676856,0.00218340611353712,0.00181950509461426,0,0.00436681222707424,0.00181950509461426,0.00363901018922853,0.00218340611353712,0.00436681222707424,0.0327510917030568,0.0061863173216885,0.00254730713245997,0.000727802037845706,0.00218340611353712,0.00218340611353712,0.00400291120815138,0.00181950509461426,0.000363901018922853,0.00109170305676856,0.00181950509461426,0.000363901018922853,0,0.00145560407569141,0.00109170305676856,0.00509461426491994,0.00363901018922853,0.00363901018922853,0.00436681222707424,0.00109170305676856,0.00218340611353712,0.0061863173216885,0.00363901018922853,0.014919941775837,0.00727802037845706,0.0178311499272198,0,0.000363901018922853,0.110262008733624,0.00181950509461426,0.00254730713245997,0.00400291120815138,0.0793304221251819,0.00181950509461426,0.00218340611353712,0.00327510917030568,0.00436681222707424,0.00181950509461426,0,0.00691411935953421,0.00691411935953421,0.0240174672489083,0.00400291120815138,0.00327510917030568,0.00982532751091703,0.00655021834061135,0.00254730713245997,0.00218340611353712,0.000727802037845706,0
70,AH,0.021505376344086,0.000325839035516455,0.0159661127403063,0.00716845878136201,0.00521342456826328,0.00228087324861518,0,0.0123818833496253,0.000325839035516455,0.0387748452264581,0,0.00065167807103291,0.00260671228413164,0.00065167807103291,0,0.00619094167481264,0.000977517106549365,0.00488758553274682,0.00228087324861518,0.00195503421309873,0.0257412838057999,0.00749429781687846,0.00553926360377973,0.003584229390681,0.00195503421309873,0.00423590746171391,0.00553926360377973,0.00293255131964809,0.00065167807103291,0.00228087324861518,0.00684261974584555,0.00162919517758227,0.000325839035516455,0.00162919517758227,0.00195503421309873,0.00716845878136201,0.00260671228413164,0.00293255131964809,0.00456174649723037,0.00195503421309873,0.00391006842619746,0.00944933202997719,0.00456174649723037,0.0114043662430759,0.00879765395894428,0.0123818833496253,0,0.00065167807103291,0.0925382860866732,0.00521342456826328,0.00488758553274682,0.00423590746171391,0.0593027044639948,0.00684261974584555,0.003584229390681,0.00456174649723037,0.00325839035516455,0.00456174649723037,0.000325839035516455,0.00619094167481264,0.00488758553274682,0.0283479960899316,0.00325839035516455,0.00423590746171391,0.003584229390681,0.00162919517758227,0.000977517106549365,0.00130335614206582,0,0
71,AH,0.0263157894736842,0.000584795321637427,0.00760233918128655,0.00994152046783626,0.00409356725146199,0.00116959064327485,0.00116959064327485,0.0169590643274854,0,0.0444444444444444,0.000584795321637427,0.000584795321637427,0.00175438596491228,0.000584795321637427,0,0.00526315789473684,0.00175438596491228,0.00584795321637427,0.00350877192982456,0.00175438596491228,0.0222222222222222,0.00584795321637427,0.00350877192982456,0.00292397660818713,0.00175438596491228,0.00409356725146199,0.0087719298245614,0.00233918128654971,0.00116959064327485,0.00175438596491228,0.00292397660818713,0.00233918128654971,0,0.00292397660818713,0.00292397660818713,0.00935672514619883,0.00292397660818713,0.000584795321637427,0.00292397660818713,0.00116959064327485,0.00467836257309942,0.00526315789473684,0.00409356725146199,0.0128654970760234,0.0105263157894737,0.0222222222222222,0,0,0.10233918128655,0.00409356725146199,0.00292397660818713,0.0111111111111111,0.0567251461988304,0.00818713450292398,0.00409356725146199,0.00350877192982456,0.00526315789473684,0.00409356725146199,0.000584795321637427,0.00760233918128655,0.0087719298245614,0.0216374269005848,0.00467836257309942,0.00175438596491228,0.00935672514619883,0.00116959064327485,0,0.00116959064327485,0,0
72,AH,0.0269211943220754,0,0.0117474302496329,0.00783162016642193,0.0048947626040137,0.00195790504160548,0,0.0107684777288302,0,0.0484581497797357,0,0.00293685756240822,0.00342633382280959,0.000489476260401371,0.000489476260401371,0.00587371512481645,0.00146842878120411,0.00440528634361234,0,0.00244738130200685,0.0254527655408713,0.00685266764561919,0.0048947626040137,0.000489476260401371,0.00195790504160548,0.000978952520802741,0.00685266764561919,0.00342633382280959,0.00146842878120411,0.00195790504160548,0.00342633382280959,0.00391581008321096,0,0.00342633382280959,0.00244738130200685,0.00783162016642193,0.00244738130200685,0.00293685756240822,0.00342633382280959,0.00440528634361234,0.00587371512481645,0.00342633382280959,0.00636319138521782,0.00930004894762604,0.00978952520802741,0.0200685266764562,0,0,0.087126774351444,0.00195790504160548,0.00195790504160548,0.017131669114048,0.0587371512481645,0.00587371512481645,0.00342633382280959,0.00244738130200685,0.00244738130200685,0.00293685756240822,0.000489476260401371,0.0048947626040137,0.0083210964268233,0.017131669114048,0.00195790504160548,0.00440528634361234,0.0122369065100343,0.000978952520802741,0,0.000489476260401371,0.000489476260401371,0
